"","system.index","index","latitude","longitude","ratio",".geo"
"1218","00000000000000000084",1856,66.18105676,-170.2854855,2.253731343,"{""type"":""Point"",""coordinates"":[-170.2854843002062,66.18105480132566]}"
"1219","000000000000000000c7",1923,71.56125432,97.59681808,2.253731343,"{""type"":""Point"",""coordinates"":[97.5968174214816,71.56125452297762]}"
"1220","00000000000000000092",1870,70.29578243,153.0220021,2.253731343,"{""type"":""Point"",""coordinates"":[153.0220032261736,70.29578393951496]}"
"1221","000000000000000000bb",1911,72.92284262,101.6269838,2.253731343,"{""type"":""Point"",""coordinates"":[101.62698416729337,72.92284102964734]}"
"1222","0000000000000000008b",1863,70.61241352,157.6476832,2.253731343,"{""type"":""Point"",""coordinates"":[157.64768291767305,70.612411328017]}"
"1223","000000000000000000ad",1897,72.41751913,77.46012295,2.253731343,"{""type"":""Point"",""coordinates"":[77.46012350186328,72.41751786186664]}"
"1224","000000000000000000b3",1903,69.72765249,61.43829713,2.253731343,"{""type"":""Point"",""coordinates"":[61.43829695256693,69.72765433339649]}"
"1225","000000000000000000b6",1906,68.77884637,57.93569888,2.253731343,"{""type"":""Point"",""coordinates"":[57.935699829691515,68.77884681124426]}"
"1226","000000000000000000b8",1908,72.88062541,107.2560435,2.253731343,"{""type"":""Point"",""coordinates"":[107.25604185963712,72.88062671997437]}"
"1227","0000000000000000008d",1865,69.40540594,158.8495345,2.253731343,"{""type"":""Point"",""coordinates"":[158.84953550640623,69.40540401846606]}"
"1228","000000000000000001ba",2166,73.25364999,108.4534889,2.371428571,"{""type"":""Point"",""coordinates"":[108.45348885652946,73.25364835949931]}"
"1229","000000000000000001bb",2167,68.24074451,68.44616566,2.371428571,"{""type"":""Point"",""coordinates"":[68.44616665894983,68.24074479161969]}"
"1230","000000000000000001b8",2164,71.57222771,137.7313679,2.371428571,"{""type"":""Point"",""coordinates"":[137.73136669031814,71.57222837067017]}"
"1231","000000000000000001b9",2165,71.51080514,137.5001721,2.371428571,"{""type"":""Point"",""coordinates"":[137.50017121889908,71.51080425365896]}"
"1232","000000000000000001b1",2157,69.4969754,160.9470039,2.371428571,"{""type"":""Point"",""coordinates"":[160.94700300082505,69.49697611769962]}"
"1233","000000000000000001b3",2159,72.0007723,149.8637273,2.371428571,"{""type"":""Point"",""coordinates"":[149.86372896844318,72.00077027741159]}"
"1234","000000000000000001b4",2160,71.44056241,150.3840905,2.371428571,"{""type"":""Point"",""coordinates"":[150.38409268407716,71.44056449386508]}"
"1235","00000000000000000079",1845,66.01525585,56.59421522,0.817073171,"{""type"":""Point"",""coordinates"":[56.59421495057075,66.01525650595644]}"
"1236","0000000000000000007a",1846,56.71409077,162.7281724,0.817073171,"{""type"":""Point"",""coordinates"":[162.72817308021982,56.71408896419054]}"
"1237","00000000000000000075",1841,67.56208808,57.1360079,0.817073171,"{""type"":""Point"",""coordinates"":[57.13600910586759,67.56208744768944]}"
"1238","00000000000000000310",40,75.55,-84.66666667,0.2,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1239","00000000000000000311",41,75.55,-84.66666667,0.2,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1240","00000000000000000366",126,75.55,-84.66666667,0.8,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1241","00000000000000000372",138,75.55,-84.66666667,1,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1242","0000000000000000038d",165,75.55,-84.66666667,1.5,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1243","000000000000000003a3",187,75.55,-84.66666667,2.4,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1244","000000000000000003b2",202,75.55,-84.66666667,3.3,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1245","000000000000000003cd",229,75.55,-84.66666667,9.1,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1246","00000000000000000800",1304,75.55,-84.66667,0.39,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1247","00000000000000000801",1305,75.55,-84.66667,0.64,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1248","00000000000000000802",1306,75.55,-84.66667,4.56,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1249","00000000000000000803",1307,75.55,-84.66667,13.29,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1250","00000000000000000804",1308,75.55,-84.66667,9,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1251","00000000000000000805",1309,75.55,-84.66667,6.14,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1252","000000000000000003b6",206,75.55,-84.66666667,3.5,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1253","0000000000000000034a",98,75.55,-84.66666667,0.5,"{""type"":""Point"",""coordinates"":[-84.66666845568247,75.55000067910395]}"
"1254","000000000000000003c2",218,65.43333333,-145.5,5,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1255","000000000000000003d0",232,65.43333333,-145.5,11.9,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1256","000000000000000003d9",241,65.43333333,-145.5,39.6,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1257","0000000000000000081b",1331,65.433333,-145.5,2.57,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1258","0000000000000000081c",1332,65.433333,-145.5,1,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1259","0000000000000000081d",1333,65.433333,-145.5,0.92,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1260","0000000000000000081e",1334,65.433333,-145.5,4.26,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1261","0000000000000000081f",1335,65.433333,-145.5,9,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1262","00000000000000000820",1336,65.433333,-145.5,19,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1263","0000000000000000082f",1351,65.43333,-145.5,49,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333044117858]}"
"1264","00000000000000000348",96,65.43333333,-145.5,0.5,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1265","0000000000000000032f",71,65.43333333,-145.5,0.4,"{""type"":""Point"",""coordinates"":[-145.4999991683284,65.43333490027965]}"
"1266","0000000000000000030a",34,77.75,-101.166667,0.2,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1267","0000000000000000030b",35,77.75,-101.166667,0.2,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1268","00000000000000000350",104,77.75,-101.166667,0.6,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1269","00000000000000000351",105,77.75,-101.166667,0.6,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1270","0000000000000000035a",114,77.75,-101.166667,0.7,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1271","0000000000000000035b",115,77.75,-101.166667,0.7,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1272","00000000000000000363",123,77.75,-101.166667,0.8,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1273","0000000000000000036a",130,77.75,-101.166667,0.9,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1274","00000000000000000378",144,77.75,-101.166667,1.2,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1275","00000000000000000379",145,77.75,-101.166667,1.2,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1276","0000000000000000037a",146,77.75,-101.166667,1.2,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1277","0000000000000000037b",147,77.75,-101.166667,1.2,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1278","00000000000000000385",157,77.75,-101.166667,1.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1279","00000000000000000386",158,77.75,-101.166667,1.4,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1280","00000000000000000398",176,77.75,-101.166667,1.9,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1281","00000000000000000337",79,77.75,-101.166667,0.5,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1282","00000000000000000338",80,77.75,-101.166667,0.5,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1283","00000000000000000339",81,77.75,-101.166667,0.5,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1284","0000000000000000033a",82,77.75,-101.166667,0.5,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1285","0000000000000000033b",83,77.75,-101.166667,0.5,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
"1286","0000000000000000033c",84,77.75,-101.166667,0.5,"{""type"":""Point"",""coordinates"":[-101.16666670644508,77.75000074314568]}"
