"","system.index","index","latitude","longitude","ratio",".geo"
"50","00000000000000000640",395,54.77882735,120.6088227,2.008403361,"{""type"":""Point"",""coordinates"":[120.60882442328185,54.77882572969186]}"
"51","00000000000000000690",475,63.91877129,56.75524031,0.421965318,"{""type"":""Point"",""coordinates"":[56.75524200781278,63.918770013769375]}"
"52","0000000000000000069a",485,58.65739491,85.29413165,0.421965318,"{""type"":""Point"",""coordinates"":[85.29413086041811,58.65739641698961]}"
"53","0000000000000000064b",406,53.73025693,112.1143586,2.008403361,"{""type"":""Point"",""coordinates"":[112.11435731219588,53.730254739670904]}"
"54","0000000000000000062f",378,62.4216574,108.6742584,2.008403361,"{""type"":""Point"",""coordinates"":[108.67425894968558,62.42165804878229]}"
"55","00000000000000000624",367,63.66955464,111.3227873,2.008403361,"{""type"":""Point"",""coordinates"":[111.3227866113903,63.66955531499334]}"
"56","00000000000000000650",411,52.00397233,118.7228757,2.008403361,"{""type"":""Point"",""coordinates"":[118.7228743873332,52.003971735143026]}"
"57","00000000000000000634",383,60.10056254,122.1963656,2.008403361,"{""type"":""Point"",""coordinates"":[122.19636695763282,60.10056217743211]}"
"58","00000000000000000627",370,62.48422281,114.3104671,2.008403361,"{""type"":""Point"",""coordinates"":[114.31046904011905,62.4842236956632]}"
"59","00000000000000000633",382,59.96042153,123.6389141,2.008403361,"{""type"":""Point"",""coordinates"":[123.63891290302888,59.960421549524426]}"
"60","0000000000000000068b",470,64.23875369,126.5362702,0.421965318,"{""type"":""Point"",""coordinates"":[126.536271780819,64.23875510536465]}"
"61","00000000000000000625",368,63.7267412,108.6839049,2.008403361,"{""type"":""Point"",""coordinates"":[108.68390398526417,63.72674328600379]}"
"62","0000000000000000063b",390,56.94521689,118.3404039,2.008403361,"{""type"":""Point"",""coordinates"":[118.34040391267602,56.9452175490938]}"
"63","000000000000000006a1",492,61.91438821,133.6696351,0.486166008,"{""type"":""Point"",""coordinates"":[133.66963396814904,61.91438625384124]}"
"64","00000000000000000629",372,61.28296036,122.6249264,2.008403361,"{""type"":""Point"",""coordinates"":[122.62492670077843,61.28295970826908]}"
"65","00000000000000000639",388,58.63198571,106.0356408,2.008403361,"{""type"":""Point"",""coordinates"":[106.03563941052161,58.63198400008603]}"
"66","0000000000000000025a",1699,35.47,100.74,1.165258107,"{""type"":""Point"",""coordinates"":[100.74000208124717,35.46999959345419]}"
"67","000000000000000005c1",268,35.47,100.74,1.165258107,"{""type"":""Point"",""coordinates"":[100.74000208124717,35.46999959345419]}"
"68","00000000000000000246",1679,36.86,98.57,1.290854369,"{""type"":""Point"",""coordinates"":[98.56999838999194,36.85999949203645]}"
