"","system.index","index","latitude","longitude","ratio",".geo"
"90","00000000000000000287",595,-51.2225,-72.25944444,1.28393519,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"91","00000000000000000288",596,-51.2225,-72.25944444,1.724265811,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"92","00000000000000000289",597,-51.2225,-72.25944444,2.006673999,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"93","0000000000000000028a",598,-51.2225,-72.25944444,2.900982448,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"94","0000000000000000028b",599,-51.2225,-72.25944444,1.28393519,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"95","0000000000000000028c",600,-51.2225,-72.25944444,1.829330278,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"96","0000000000000000028d",601,-51.2225,-72.25944444,2.418459578,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"97","0000000000000000028e",602,-51.2225,-72.25944444,2.470399268,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"98","0000000000000000028f",603,-51.2225,-72.25944444,2.509812359,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"99","00000000000000000290",604,-51.2225,-72.25944444,1.986463643,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"100","00000000000000000291",605,-51.2225,-72.25944444,2.771818933,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"101","00000000000000000292",606,-51.2225,-72.25944444,2.767816811,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"102","00000000000000000293",607,-51.2225,-72.25944444,3.136434344,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"103","00000000000000000294",608,-51.2225,-72.25944444,3.136434344,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"104","00000000000000000295",609,-51.2225,-72.25944444,3.136434344,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"105","00000000000000000296",610,-51.2225,-72.25944444,2.820395072,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
"106","00000000000000000297",611,-51.2225,-72.25944444,2.767816812,"{""type"":""Point"",""coordinates"":[-72.25944272952198,-51.22250089822348]}"
