"","system.index","index","latitude","longitude","ratio",".geo"
"160","993",2229,51,30,0.119483764,"{""type"":""Point"",""coordinates"":[29.999998035686875,51.000000673858636]}"
"161","00000000000000000a01",2339,50,27,0.119963537,"{""type"":""Point"",""coordinates"":[26.9999995698485,49.99999821251181]}"
"162","000000000000000007b1",1747,41.7,125,0.12,"{""type"":""Point"",""coordinates"":[124.99999999038056,41.70000141656874]}"
"163","000000000000000024be",9407,41.7,125,0.12,"{""type"":""Point"",""coordinates"":[124.99999999038056,41.70000141656874]}"
"164","2500",9473,41.7,125,0.12,"{""type"":""Point"",""coordinates"":[124.99999999038056,41.70000141656874]}"
"165","0000000000000000070f",1585,42.1,128.2,0.12,"{""type"":""Point"",""coordinates"":[128.1999980566681,42.10000061746704]}"
"166","2417",9240,42.1,128.2,0.12,"{""type"":""Point"",""coordinates"":[128.1999980566681,42.10000061746704]}"
"167","2502",9475,42.1,128.2,0.12,"{""type"":""Point"",""coordinates"":[128.1999980566681,42.10000061746704]}"
"168","766",1672,42.6,128.1,0.12,"{""type"":""Point"",""coordinates"":[128.09999825644354,42.59999961858993]}"
"169","0000000000000000246e",9327,42.6,128.1,0.12,"{""type"":""Point"",""coordinates"":[128.09999825644354,42.59999961858993]}"
"170","2501",9474,42.6,128.1,0.12,"{""type"":""Point"",""coordinates"":[128.09999825644354,42.59999961858993]}"
"171","1812",6163,35.2,140.1,0.120030834,"{""type"":""Point"",""coordinates"":[140.1000010379991,35.200001024668055]}"
"172","1494",5269,51.33,42,0.120679635,"{""type"":""Point"",""coordinates"":[42.000000817242466,51.330000906419954]}"
"173","000000000000000014fa",5371,49.5,27.5,0.120709943,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"174","0000000000000000098e",2224,51,30,0.121114324,"{""type"":""Point"",""coordinates"":[29.999998035686875,51.000000673858636]}"
"175","923",2117,59.4,30.25,0.121212121,"{""type"":""Point"",""coordinates"":[30.250001995349376,59.40000172912734]}"
"176","0000000000000000278d",9920,35.69,109.1,0.121244635,"{""type"":""Point"",""coordinates"":[109.10000054096541,35.68999826212806]}"
"177","00000000000000002cab",11230,-37.63,145.58,0.121944668,"{""type"":""Point"",""coordinates"":[145.57999990032826,-37.63000152104654]}"
"178","1811",6162,35.2,140.1,0.122104733,"{""type"":""Point"",""coordinates"":[140.1000010379991,35.200001024668055]}"
"179","0000000000000000098d",2223,51,30,0.122132319,"{""type"":""Point"",""coordinates"":[29.999998035686875,51.000000673858636]}"
"180","00000000000000001aed",6894,49.25,16.62,0.122179289,"{""type"":""Point"",""coordinates"":[16.62000157831296,49.249999710827474]}"
"181","0000000000000000278f",9922,36.62,116.75,0.122334456,"{""type"":""Point"",""coordinates"":[116.74999863544873,36.62000175513789]}"
"182","00000000000000001a77",6776,51.75,9.5,0.122547584,"{""type"":""Point"",""coordinates"":[9.499998857739055,51.74999917554296]}"
"183","0000000000000000194d",6478,42.7,141.6,0.122630093,"{""type"":""Point"",""coordinates"":[141.5999980413678,42.69999941881451]}"
"184","1493",5268,51.33,42,0.12278078,"{""type"":""Point"",""coordinates"":[42.000000817242466,51.330000906419954]}"
"185","00000000000000000c03",2853,53,26,0.122934888,"{""type"":""Point"",""coordinates"":[26.00000156760273,53.000001137451235]}"
"186","9.00E+04",2310,50,27,0.122982431,"{""type"":""Point"",""coordinates"":[26.9999995698485,49.99999821251181]}"
"187","0000000000000000171e",5919,32.82,130.73,0.123085339,"{""type"":""Point"",""coordinates"":[130.72999835327116,32.82000042840184]}"
"188","1547",5448,48.33,1.17,0.123811629,"{""type"":""Point"",""coordinates"":[1.1700012299083968,48.329997981480524]}"
"189","1813",6164,35.2,140.1,0.124024526,"{""type"":""Point"",""coordinates"":[140.1000010379991,35.200001024668055]}"
"190","00000000000000001a95",6806,49.23,15.37,0.124039133,"{""type"":""Point"",""coordinates"":[15.36999961640469,49.230000642602775]}"
"191","1658",5721,49.5,27.5,0.124305941,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"192","0000000000000000227e",8831,-25.45,153.07,0.124311257,"{""type"":""Point"",""coordinates"":[153.0700009899129,-25.449998207266503]}"
"193","1501",5378,49.5,27.5,0.12444277,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"194","00000000000000000cda",3068,48.25,11.67,0.12464524,"{""type"":""Point"",""coordinates"":[11.669998089893223,48.25000170858171]}"
"195","0000000000000000098b",2221,51,30,0.124828465,"{""type"":""Point"",""coordinates"":[29.999998035686875,51.000000673858636]}"
"196","2792",9925,41.67,124.58,0.124849398,"{""type"":""Point"",""coordinates"":[124.58000172125756,41.670000584681155]}"
"197","000000000000000001c8",234,41.7,125,0.125,"{""type"":""Point"",""coordinates"":[124.99999999038056,41.70000141656874]}"
"198","000000000000000017a1",6050,44,-72,0.125035742,"{""type"":""Point"",""coordinates"":[-71.99999885292934,44.000001280835065]}"
"199","00000000000000001a88",6793,49.23,15.37,0.125048468,"{""type"":""Point"",""coordinates"":[15.36999961640469,49.230000642602775]}"
"200","1817",6168,35.2,140.1,0.125089803,"{""type"":""Point"",""coordinates"":[140.1000010379991,35.200001024668055]}"
"201","00000000000000000b65",2695,51.2,42,0.125097733,"{""type"":""Point"",""coordinates"":[42.00000081724247,51.20000027430778]}"
"202","000000000000000009f8",2330,50,27,0.125132556,"{""type"":""Point"",""coordinates"":[26.9999995698485,49.99999821251181]}"
"203","00000000000000000a02",2340,50,27,0.12543554,"{""type"":""Point"",""coordinates"":[26.9999995698485,49.99999821251181]}"
"204","2793",9926,32.63,106.11,0.125568828,"{""type"":""Point"",""coordinates"":[106.10999937968889,32.62999813251453]}"
"205","000000000000000014f0",5361,49.5,27.5,0.125592879,"{""type"":""Point"",""coordinates"":[27.499998570971393,49.499999211388925]}"
"206","2278",8825,-42.82333333,147.5,0.126034852,"{""type"":""Point"",""coordinates"":[147.49999963192099,-42.82333369485177]}"
"207","1486",5255,51.67,39,0.126097922,"{""type"":""Point"",""coordinates"":[38.99999789230304,51.66999844354311]}"
"208","00000000000000000c39",2907,52,28,0.126249342,"{""type"":""Point"",""coordinates"":[28.000002031195326,51.999998676104404]}"
"209","00000000000000000c4f",2929,54.17,27.5,0.126416219,"{""type"":""Point"",""coordinates"":[27.499998570971393,54.16999790825858]}"
"210","0000000000000000054a",1132,36.4077,117.2022,0.126500098,"{""type"":""Point"",""coordinates"":[117.20220053237972,36.40769949488228]}"
"211","00000000000000000f5f",3713,36.4,117.2,0.126500098,"{""type"":""Point"",""coordinates"":[117.2000021955604,36.39999862736298]}"
"212","00000000000000000c3d",2911,54.5,29,0.126502214,"{""type"":""Point"",""coordinates"":[29.000000033441093,54.49999814081988]}"
"213","2316",8983,-42.82,147.51,0.127089082,"{""type"":""Point"",""coordinates"":[147.51000139558388,-42.8199982872638]}"
"214","2796",9929,47.77,128.04,0.127785576,"{""type"":""Point"",""coordinates"":[128.04000105176942,47.77000177568352]}"
"215","1708",5897,32.82,130.73,0.128271573,"{""type"":""Point"",""coordinates"":[130.72999835327116,32.82000042840184]}"
"216","2798",9931,27.67,114.63,0.128413451,"{""type"":""Point"",""coordinates"":[114.62999930340686,27.670001798634015]}"
